Number,Code,Name,Type number,AttrAIRPORT_AM,AttrAIRPORT_LT,AttrAIRPORT_PM,CALIFACTOREXTWORKPLACES,CarAccessTime,CarParkCostPerHour,COMMNO,COMMNO_NEW,DUBAIRES_EXTERNAL2021ADJUSTMENT,ESCORT,EXTMODEL_LAB1,EXTMODEL_LAB2,FACTORWORKPLACESOCCUPIEDBYEXTERNALS,INTERNALWALKTIME_PR,MALL,Old_Zone_No,ORIGINTRAFFICCORRECTION,ORIGINTRAFFICCORRECTION_LT,ORIGINTRAFFICCORRECTION_PM,OTHERS,Parking_rates_2020,Parking_rates_2030,PR Site,SECTOR,SHAREWORKPLACESAM,SHAREWORKPLACETYP1,SHOPPING,TS_Number_Name,VirtualInternDirectDistance,VISITING,WORKPLACES,ZoneParkType,AREA_HECT,TAZXCRD,TAZYCRD
41500500,Ultimate_TIS_Aggregated,The_Lagoons_(11),4,0,0,0,0.13,4.01,0,415,415,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,259.23,0,170.9,NonCBD,2.688,55,25
41500600,Ultimate_TIS_Aggregated,The_Lagoons_(12),4,0,0,0,0.13,4.01,0,415,415,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.48,0.61,61,,207.49,0,416,NonCBD,1.722,55,25
41500700,Ultimate_TIS_Aggregated,The_Lagoons_(17),4,0,0,0,0,4.01,0,415,415,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,4,0,0,0,,161.76,0,0,NonCBD,1.047,55,25
41600100,Ultimate_Base_Original,Nad_Al_Hamar_(01),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.42,0.63,37,,440.25,0,359.6,NonCBD,7.753,55,25
41600200,Ultimate_Base_Original,Nad_Al_Hamar_(02),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.5,5,,380.73,0,40.08,NonCBD,5.798,55,25
41600300,Ultimate_Base_Original,Nad_Al_Hamar_(03),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.46,1,,416.63,0,59.57,NonCBD,6.943,55,25
41600400,Ultimate_Base_Original,Nad_Al_Hamar_(04),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,328.85,0,35.74,NonCBD,4.326,55,25
41600500,Ultimate_Base_Original,Nad_Al_Hamar_(05),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.38,0.75,6,,267.92,0,688.88,NonCBD,2.871,55,25
41600600,Ultimate_Base_Original,Nad_Al_Hamar_(06),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,228.31,0,22.75,NonCBD,2.085,55,25
41600700,Ultimate_Base_Original,Nad_Al_Hamar_(07),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.42,0.61,18,,390.8,0,151.64,NonCBD,6.109,55,25
41600800,Ultimate_Base_Original,Nad_Al_Hamar_(08),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.48,2,,371.37,0,30.33,NonCBD,5.517,55,25
41600900,Ultimate_Base_Original,Nad_Al_Hamar_(09),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.49,6,,335.74,0,58.49,NonCBD,4.509,55,25
41601000,Ultimate_Base_Original,Nad_Al_Hamar_(10),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.5,0.65,275,,357.48,0,1297.61,NonCBD,5.112,55,25
41601100,Ultimate_Base_Original,Nad_Al_Hamar_(11),1,0,0,0,0.13,4.01,0,416,416,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.51,0.65,190,,379.45,0,1743.87,NonCBD,5.759,55,25
41601200,Ultimate_Base_Original,Utility_Corridor_(01),1,0,0,0,0.13,4.01,0,417,416,1,0,0,0,0.11,0,0,,1,1,1,0,2,6,0,4,0.37,0.48,82,,726.21,0,529.66,NonCBD,21.095,55,25
41601300,,Utility_Corridor_(01)_split,0,0,0,0,0.13,4.01,0,0,416,1,0,0,0,0.11,,0,,1,1,,0,0,0,,4,0.36,0.45,0,,139.02,0,115.9,NonCBD,0.773,55,25
42100100,Ultimate_Base_Original,Al_Warqa_(01)_I,1,0,0,0,0.13,4.01,0,421,421,1,0,0,0,0.11,0,0,,1,1,1,0,2,6,0,4,0.41,0.52,366,,717.62,0,2864.32,NonCBD,20.599,55,25
42200100,Ultimate_Base_Original,Al_Warqa_(02)_II,1,0,0,0,0.13,4.01,0,422,422,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.42,0.47,1,,475.71,0,157.66,NonCBD,9.052,55,25
42200200,Ultimate_Base_Original,Al_Warqa_(03)_II,1,0,0,0,0.13,4.01,0,422,422,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,2,,460.56,0,80.63,NonCBD,8.485,55,25
42200300,Ultimate_Base_Original,Al_Warqa_(04)_II,1,0,0,0,0.13,4.01,0,422,422,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,407.59,0,142.01,NonCBD,6.645,55,25
42200400,Ultimate_Base_Original,Al_Warqa_(05)_II,1,0,0,0,0.13,4.01,0,422,422,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.37,0.61,87,,214.93,0,280.41,NonCBD,1.848,55,25
42200500,Ultimate_Base_Original,Al_Warqa_(06)_II,1,0,0,0,0.13,4.01,0,422,422,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.43,0.59,54,,415.67,0,148.03,NonCBD,6.911,55,25
42300100,Ultimate_Base_Original,Al_Warqa_(07)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.46,1,,368.68,0,71.01,NonCBD,5.437,55,25
42300200,Ultimate_Base_Original,Al_Warqa_(08)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,369.7,0,55.36,NonCBD,5.467,55,25
42300300,Ultimate_Base_Original,Al_Warqa_(09)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,1,,358.05,0,74.62,NonCBD,5.128,55,25
42300400,Ultimate_Base_Original,Al_Warqa_(10)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,474.13,0,653.5,NonCBD,8.992,55,25
42300500,Ultimate_Base_Original,Al_Warqa_(11)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.37,0.45,0,,369.05,0,102.3,NonCBD,5.448,55,25
42300600,Ultimate_Base_Original,Al_Warqa_(12)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,325.35,0,6.02,NonCBD,4.234,55,25
42300700,Ultimate_Base_Original,Al_Warqa_(13)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.51,5,,276.96,0,38.51,NonCBD,3.068,55,25
42300800,Ultimate_Base_Original,Al_Warqa_(14)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.44,0.46,0,,364.85,0,109.52,NonCBD,5.325,55,25
42300900,Ultimate_Base_Original,Al_Warqa_(15)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.38,0.46,1,,516.07,0,93.87,NonCBD,10.653,55,25
42301000,Ultimate_Base_Original,Al_Warqa_(16)_III,1,0,0,0,0.13,4.01,0,423,423,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.37,0.46,0,,378.1,0,63.79,NonCBD,5.718,55,25
42400100,Ultimate_Base_Original,Al_Warqa_(17)_IV,1,0,0,0,0.13,4.01,0,424,424,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.39,0.47,26,,465.09,0,677.57,NonCBD,8.652,55,25
42400200,Ultimate_Base_Original,Al_Warqa_(18)_IV,1,0,0,0,0.13,4.01,0,424,424,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.47,0.7,12,,676.26,0,779.87,NonCBD,18.293,55,25
42400300,Ultimate_Base_Original,Al_Warqa_(19)_IV,1,0,0,0,0.13,4.01,0,424,424,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.36,0.45,0,,494.88,0,4.81,NonCBD,9.796,55,25
42400400,Ultimate_Base_Original,Al_Warqa_(20)_IV,1,0,0,0,0.13,4.01,0,424,424,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.48,0.46,2,,584.68,0,19.26,NonCBD,13.674,55,25
42500100,Ultimate_Base_Original,Al_Warqa_(21)_V,1,0,0,0,0.13,4.01,0,425,425,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.52,0.81,0,,1016.85,0,1.2,NonCBD,41.359,55,25
43100100,Ultimate_Base_Original,Al_Khawaneej_(01)_Agricultural_Area,1,0,0,0,0.13,4.01,0,282,431,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0.51,0.79,0,,1293.93,0,36.1,NonCBD,66.97,55,25
43100200,Ultimate_Base_Original,Al_Khawaneej_(02)_Agricultural_Area,1,0,0,0,0.13,4.01,0,282,431,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,4,0,0,0,,973.71,0,0,NonCBD,37.924,55,25
50100100,Ultimate_TIS_Aggregated,DWF_(84)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,314.08,0,0,NonCBD,3.946,55,25
50100200,Ultimate_TIS_Aggregated,DWF_(85)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,307.67,0,0,NonCBD,3.786,55,25
50100300,Ultimate_TIS_Aggregated,DWF_(86)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,265.63,0,0,NonCBD,2.822,55,25
50100400,Ultimate_TIS_Aggregated,DWF_(87)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,267.22,0,0,NonCBD,2.856,55,25
50100500,Ultimate_TIS_Aggregated,DWF_(88)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,405.4,0,0,NonCBD,6.574,55,25
50100600,Ultimate_TIS_Aggregated,DWF_(89)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,302.91,0,0,NonCBD,3.67,55,25
50100700,Ultimate_TIS_Aggregated,DWF_(90)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,301.48,0,0,NonCBD,3.636,55,25
50100800,Ultimate_TIS_Aggregated,DWF_(91)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,233.34,0,0,NonCBD,2.178,55,25
50100900,Ultimate_TIS_Aggregated,DWF_(92)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,123.8,0,0,NonCBD,0.613,55,25
50101000,Ultimate_TIS_Aggregated,DWF_(93)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,193.63,0,0,NonCBD,1.5,55,25
50101100,Ultimate_TIS_Aggregated,DWF_(94)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,223.52,0,0,NonCBD,1.998,55,25
50101200,Ultimate_TIS_Aggregated,DWF_(95)_Palm_Jebel_Ali,4,0,0,0,0.14,4.01,0,501,501,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,5,0,0,0,,197.63,0,0,NonCBD,1.562,55,25
50101300,Ultimate_TIS_Aggregated,DWF_(96)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,221.33,0,0,NonCBD,1.959,55,25
50101400,Ultimate_TIS_Aggregated,DWF_(98)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,193.79,0,0,NonCBD,1.502,55,25
50101500,Ultimate_TIS_Aggregated,DWF_(100)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,202.3,0,0,NonCBD,1.637,55,25
50101600,Ultimate_TIS_Aggregated,DWF_(101)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,557.78,0,0,NonCBD,12.445,55,25
50101700,Ultimate_TIS_Aggregated,DWF_(102)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,569.89,0,0,NonCBD,12.991,55,25
50101800,Ultimate_TIS_Aggregated,DWF_(103)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,610.02,0,0,NonCBD,14.885,55,25
50101900,Ultimate_TIS_Aggregated,DWF_(104)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,605.28,0,0,NonCBD,14.655,55,25
50102000,Ultimate_TIS_Aggregated,DWF_(105)_Palm_Jebel_Ali,4,0,0,0,0.14,4.01,0,501,501,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,5,0.52,0.81,0,,693.11,0,4.81,NonCBD,19.216,55,25
50102100,Ultimate_TIS_Aggregated,DWF_(106)_Palm_Jebel_Ali,4,0,0,0,0.14,4.01,0,501,501,1,0,0,0,0.11,0,0,,1,1,1,0,0,0,0,5,0.52,0.81,0,,700.54,0,142,NonCBD,19.63,55,25
50102200,Ultimate_TIS_Aggregated,DWF_(107)_Palm_Jebel_Ali,4,0,0,0,0,4.01,0,501,501,1,0,0,0,0.11,0,0,,0,1,1,0,0,0,0,5,0,0,0,,279.49,0,0,NonCBD,3.125,55,25
